Date	name	value
2005-07-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3269
2005-07-25	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3292
2005-07-26	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3293
2005-07-27	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3292
2005-07-28	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3292
2005-07-29	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3303
2005-08-01	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3320
2005-08-02	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3335
2005-08-03	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3349
2005-08-04	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3352
2005-08-05	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3348
2005-08-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3348
2005-08-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3348
2005-08-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3346
2005-08-11	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3344
2005-08-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3342
2005-08-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3333
2005-08-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3328
2005-08-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3320
2005-08-18	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3314
2005-08-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3311
2005-08-22	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3295
2005-08-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3286
2005-08-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3280
2005-08-25	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3266
2005-08-26	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3259
2005-08-29	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3251
2005-08-30	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3240
2005-08-31	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3234
2005-09-01	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3215
2005-09-02	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3227
2005-09-05	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3241
2005-09-06	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3238
2005-09-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3227
2005-09-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3226
2005-09-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3217
2005-09-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3208
2005-09-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3201
2005-09-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3189
2005-09-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3175
2005-09-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3165
2005-09-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3151
2005-09-21	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3138
2005-09-22	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3131
2005-09-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3124
2005-09-27	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3111
2005-09-28	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3103
2005-10-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3056
2005-10-11	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3043
2005-10-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3023
2005-10-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3000
2005-10-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2988
2005-10-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2973
2005-10-18	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2960
2005-10-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2955
2005-10-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2944
2005-10-21	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2935
2005-10-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2936
2005-10-25	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2942
2005-10-26	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2942
2005-10-27	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2943
2005-10-31	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2949
2005-11-01	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2958
2005-11-02	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2966
2005-11-03	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2974
2005-11-04	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2975
2005-11-07	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2966
2005-11-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2955
2005-11-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2955
2005-11-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2958
2005-11-11	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2960
2005-11-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2971
2005-11-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2974
2005-11-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2982
2005-11-18	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2985
2005-11-22	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2981
2005-11-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2990
2005-11-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2988
2005-11-29	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2987
2005-11-30	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2988
2005-12-01	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2988
2005-12-02	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2991
2005-12-05	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2993
2005-12-06	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2993
2005-12-07	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2994
2005-12-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2995
2005-12-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2997
2005-12-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2990
2005-12-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2988
2005-12-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2981
2005-12-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2979
2005-12-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2973
2005-12-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2965
2005-12-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2953
2005-12-21	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2945
2005-12-22	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2951
2005-12-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2948
2005-12-27	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2944
2005-12-28	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2938
2005-12-29	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2928
2005-12-30	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2928
2006-01-04	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2919
2006-01-05	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2916
2006-01-06	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2904
2006-01-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2894
2006-01-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2891
2006-01-11	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2886
2006-01-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2876
2006-01-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2875
2006-01-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2876
2006-01-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2874
2006-01-18	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2874
2006-01-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2867
2006-01-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2867
2006-01-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2868
2006-01-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2874
2006-01-25	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2875
2006-01-26	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2901
2006-02-06	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2901
2006-02-07	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2907
2006-02-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2903
2006-02-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2909
2006-02-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2914
2006-02-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2913
2006-02-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2918
2006-02-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2918
2006-02-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2917
2006-02-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2912
2006-02-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2910
2006-02-21	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3011
2006-02-22	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2898
2006-02-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2897
2006-02-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2899
2006-02-27	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2903
2006-02-28	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2901
2006-03-01	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2909
2006-03-02	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2918
2006-03-03	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2926
2006-03-06	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2953
2006-03-07	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2987
2006-03-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2996
2006-03-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3011
2006-03-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3010
2006-03-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3012
2006-03-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3008
2006-03-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3002
2006-03-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2998
2006-03-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2992
2006-03-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2977
2006-03-21	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2972
2006-03-22	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2973
2006-03-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2976
2006-03-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2976
2006-03-27	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2991
2006-03-28	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2991
2006-03-29	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3010
2006-03-30	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3029
2006-03-31	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3043
2006-04-03	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3069
2006-04-04	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3106
2006-04-05	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3107
2006-04-06	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3110
2006-04-07	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3105
2006-04-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3112
2006-04-11	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3121
2006-04-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3116
2006-04-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3110
2006-04-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3104
2006-04-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3198
2006-04-18	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3194
2006-04-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3192
2006-04-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3182
2006-04-21	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3182
2006-04-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3101
2006-04-25	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3120
2006-04-26	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3121
2006-04-27	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3120
2006-04-28	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3120
2006-05-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3132
2006-05-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3132
2006-05-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3134
2006-05-11	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3141
2006-05-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3146
2006-05-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3148
2006-05-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3154
2006-05-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3395
2006-05-18	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3165
2006-05-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3167
2006-05-22	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3212
2006-05-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3238
2006-05-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3251
2006-05-25	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3258
2006-05-26	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3250
2006-05-29	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3257
2006-05-30	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3268
2006-05-31	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3281
2006-06-01	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3285
2006-06-02	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3308
2006-06-05	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3318
2006-06-06	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3330
2006-06-07	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3329
2006-06-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3328
2006-06-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3326
2006-06-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3336
2006-06-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3345
2006-06-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3325
2006-06-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3312
2006-06-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3304
2006-06-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3292
2006-06-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3280
2006-06-21	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3267
2006-06-22	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3255
2006-06-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3244
2006-06-26	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3215
2006-06-27	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3197
2006-06-28	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3177
2006-06-29	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3155
2006-06-30	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3148
2006-07-03	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3121
2006-07-04	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3097
2006-07-05	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3069
2006-07-06	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3047
2006-07-07	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3023
2006-07-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3031
2006-07-11	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3022
2006-07-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2996
2006-07-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2985
2006-07-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2977
2006-07-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2953
2006-07-18	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2948
2006-07-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2947
2006-07-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2947
2006-07-21	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2953
2006-07-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2966
2006-07-25	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2970
2006-07-26	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2959
2006-07-27	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2959
2006-07-28	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2960
2006-07-31	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2963
2006-08-01	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2963
2006-08-02	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2964
2006-08-03	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2965
2006-08-04	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2962
2006-08-07	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2973
2006-08-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2983
2006-08-09	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2982
2006-08-10	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2979
2006-08-11	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2982
2006-08-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2987
2006-08-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2984
2006-08-16	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2984
2006-08-17	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2984
2006-08-18	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2986
2006-08-21	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2988
2006-08-22	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2988
2006-08-23	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2988
2006-08-24	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2991
2006-08-25	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2996
2006-08-28	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	2999
2006-08-29	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3006
2006-08-30	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3014
2006-08-31	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3030
2006-09-01	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3036
2006-09-04	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3057
2006-09-05	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3072
2006-09-06	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3074
2006-09-07	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3076
2006-09-08	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3075
2006-09-11	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3067
2006-09-12	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3068
2006-09-13	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3063
2006-09-14	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3059
2006-09-15	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3054
2006-09-18	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3054
2006-09-19	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3046
2006-09-20	중국 철근 내수가 (전국평균 25mm) (RMB/톤)	3045
